"X","site","block","plot","position_x","position_y","species","sp","mother","micro_topography","light","sand","time","height","diameter","survival","flood"
1803,"A2","O","High",40,80,"Shorea gibbosa","Sgib","Sgib1",7.57333333333334,19,92.888,0,NA,NA,1,NA
1804,"A2","O","High",40,120,"Shorea falciferoides","Sfal","Sfal1",5.17333333333334,19,92.888,0,NA,NA,1,NA
1805,"A2","O","High",40,160,"Parashorea malaanonan","Pmal","9JPmal1a",12.1733333333333,19,92.888,0,NA,NA,1,NA
1806,"A2","O","High",40,200,"Parashorea tomentella","Ptom","Ptom3RCDm",13.1733333333333,19,92.888,0,NA,NA,1,NA
1807,"A2","O","High",40,240,"Shorea smithiana","Ssmi","Ssmi2m",13.6733333333333,19,92.888,0,NA,NA,1,NA
1808,"A2","O","High",40,280,"Shorea waltonii","Swal","Swal1",17.1733333333333,19,92.888,0,NA,NA,1,NA
1809,"A2","O","High",80,0,"Shorea smithiana","Ssmi","90Ssmi10m",13.7733333333333,19,92.888,0,NA,NA,1,NA
1810,"A2","O","High",80,40,"Dryobalanops lanceolata","Dry","Dry1",12.5733333333333,19,92.888,0,NA,NA,1,NA
1811,"A2","O","High",80,80,"Shorea macroptera","Smac","Smac1",10.1733333333333,19,92.888,0,NA,NA,1,NA
1812,"A2","O","High",80,120,"Shorea mecistopteryx","Smec","Smec1",11.6733333333333,19,92.888,0,NA,NA,1,NA
1813,"A2","O","High",80,160,"Shorea seminis","Ssem","Ssem1",16.4733333333333,19,92.888,0,NA,NA,1,NA
1814,"A2","O","High",80,200,"Shorea macroptera","Smac","Smac1",16.8733333333333,19,92.888,0,NA,NA,1,NA
1815,"A2","O","High",80,240,"Shorea gibbosa","Sgib","Sgib1",18.1733333333333,19,92.888,0,NA,NA,1,NA
1816,"A2","O","High",80,280,"Shorea falciferoides","Sfal","Sfal1",21.1733333333333,19,92.888,0,NA,NA,1,NA
1817,"A2","O","High",120,0,"Shorea seminis","Ssem","Ssem1",16.7733333333333,19,92.888,0,NA,NA,1,NA
1818,"A2","O","High",120,40,"Shorea beccariana","Sbec","Sbec1",13.1733333333333,19,92.888,0,NA,NA,1,NA
1819,"A2","O","High",120,80,"Shorea xanthophylla","Sxan","Sxan2OUa",13.1733333333333,19,92.888,0,NA,NA,1,NA
1820,"A2","O","High",120,120,"Shorea pauciflora","Spau","Spau1",13.4733333333333,19,92.888,0,NA,NA,1,NA
1821,"A2","O","High",120,160,"Shorea waltonii","Swal","Swal1",16.1733333333333,19,92.888,0,NA,NA,1,NA
1822,"A2","O","High",120,200,"Dryobalanops lanceolata","Dry","Dry1",17.1733333333333,19,92.888,0,NA,NA,1,NA
1823,"A2","O","High",120,240,"Shorea mecistopteryx","Smec","Smec1",18.1733333333333,19,92.888,0,NA,NA,1,NA
1824,"A2","O","High",120,280,"Parashorea tomentella","Ptom","PtomRDC2m",19.1733333333333,19,92.888,0,NA,NA,1,NA
1825,"A2","O","High",160,0,"Shorea smithiana","Ssmi","Ssmi5a",16.5733333333333,19,92.888,0,NA,NA,1,NA
1826,"A2","O","High",160,40,"Shorea smithiana","Ssmi","Ssmi3a",16.6733333333333,19,92.888,0,NA,NA,1,NA
1827,"A2","O","High",160,80,"Shorea leprosula","Slep","12HSlep8a",15.1733333333333,19,92.888,0,NA,NA,1,NA
1828,"A2","O","High",160,120,"Shorea beccariana","Sbec","Sbec1",18.1733333333333,19,92.888,0,NA,NA,1,NA
1829,"A2","O","High",160,160,"Shorea gibbosa","Sgib","Sgib1",14.1733333333333,19,92.888,0,NA,NA,1,NA
1830,"A2","O","High",160,200,"Shorea acuminatissima","Sacu","8MSacu2",15.1733333333333,19,92.888,0,NA,NA,1,NA
1831,"A2","O","High",160,240,"Shorea xanthophylla","Sxan","8MSxan9m",15.4733333333333,19,92.888,0,NA,NA,1,NA
1832,"A2","O","High",160,280,"Parashorea malaanonan","Pmal","9LPmal7m",17.1733333333333,19,92.888,0,NA,NA,1,NA
1833,"A2","O","High",200,0,"Shorea acuminatissima","Sacu","8MSacu2",15.6733333333333,19,92.888,0,NA,NA,1,NA
1834,"A2","O","High",200,40,"Shorea pauciflora","Spau","Spau1",14.6733333333333,19,92.888,0,NA,NA,1,NA
1835,"A2","O","High",200,80,"Shorea waltonii","Swal","Swal1",14.7733333333333,19,92.888,0,NA,NA,1,NA
1836,"A2","O","High",200,120,"Dryobalanops lanceolata","Dry","Dry1",16.6733333333333,19,92.888,0,NA,NA,1,NA
1837,"A2","O","High",200,160,"Shorea xanthophylla","Sxan","Sxan3RDCm",13.1733333333333,19,92.888,0,NA,NA,1,NA
1838,"A2","O","High",200,200,"Shorea pauciflora","Spau","Spau1",13.0733333333333,19,92.888,0,NA,NA,1,NA
1839,"A2","O","High",200,240,"Shorea falciferoides","Sfal","Sfal1",14.7733333333333,19,92.888,0,NA,NA,1,NA
1840,"A2","O","High",200,280,"Shorea waltonii","Swal","Swal1",17.4733333333333,19,92.888,0,NA,NA,1,NA
1841,"A2","O","High",240,0,"Shorea gibbosa","Sgib","Sgib1",13.1733333333333,19,92.888,0,NA,NA,1,NA
1842,"A2","O","High",240,40,"Shorea parvifolia","Spar","9QSpar10",14.6733333333333,19,92.888,0,NA,NA,1,NA
1843,"A2","O","High",240,80,"Shorea acuminatissima","Sacu","9OSacu3",13.1733333333333,19,92.888,0,NA,NA,1,NA
1844,"A2","O","High",240,120,"Shorea pauciflora","Spau","Spau1",15.0733333333333,19,92.888,0,NA,NA,1,NA
1845,"A2","O","High",240,160,"Shorea beccariana","Sbec","Sbec1",14.6733333333333,19,92.888,0,NA,NA,1,NA
1846,"A2","O","High",240,200,"Shorea mecistopteryx","Smec","Smec1",18.7733333333333,19,92.888,0,NA,NA,1,NA
1847,"A2","O","High",240,240,"Shorea beccariana","Sbec","Sbec1",19.9733333333333,19,92.888,0,NA,NA,1,NA
1848,"A2","O","High",240,280,"Shorea macroptera","Smac","Smac1",22.2733333333333,19,92.888,0,NA,NA,1,NA
1849,"A2","O","High",280,0,"Parashorea malaanonan","Pmal","12HPmal1a",14.1733333333333,19,92.888,0,NA,NA,1,NA
1850,"A2","O","High",280,40,"Dryobalanops lanceolata","Dry","Dry1",16.4733333333333,19,92.888,0,NA,NA,1,NA
1851,"A2","O","High",280,80,"Shorea macroptera","Smac","Smac1",17.6733333333333,19,92.888,0,NA,NA,1,NA
1852,"A2","O","High",280,120,"Shorea parvifolia","Spar","9PSpar2",18.4733333333333,19,92.888,0,NA,NA,1,NA
1853,"A2","O","High",280,160,"Shorea leprosula","Slep","8PSlep4m",15.6733333333333,19,92.888,0,NA,NA,1,NA
1854,"A2","O","High",280,200,"Parashorea malaanonan","Pmal","8MPmal8m",17.1733333333333,19,92.888,0,NA,NA,1,NA
1855,"A2","O","High",280,240,"Parashorea tomentella","Ptom","8LPtom6a",19.1733333333333,19,92.888,0,NA,NA,1,NA
1856,"A2","O","High",280,280,"Shorea falciferoides","Sfal","Sfal1",22.0733333333333,19,92.888,0,NA,NA,1,NA
1857,"A2","O","Low",0,0,"Shorea parvifolia","Spar","9PSpar2",37.9733333333333,37,80.519,0,NA,NA,1,NA
1858,"A2","O","Low",0,40,"Shorea xanthophylla","Sxan","8LSxan10m",37.9733333333333,37,80.519,0,NA,NA,1,NA
1859,"A2","O","Low",0,80,"Shorea pauciflora","Spau","Spau1",38.2733333333333,37,80.519,0,NA,NA,1,NA
1860,"A2","O","Low",0,120,"Shorea gibbosa","Sgib","Sgib1",41.2733333333333,37,80.519,0,NA,NA,1,NA
1861,"A2","O","Low",0,160,"Shorea pauciflora","Spau","Spau1",36.9733333333333,37,80.519,0,NA,NA,1,NA
1862,"A2","O","Low",0,200,"Shorea parvifolia","Spar","9QSpar10",39.9733333333333,37,80.519,0,NA,NA,1,NA
1863,"A2","O","Low",0,240,"Shorea beccariana","Sbec","Sbec1",67.7733333333333,37,80.519,0,NA,NA,1,NA
1864,"A2","O","Low",0,280,"Parashorea malaanonan","Pmal","8LPmal9m",43.9733333333333,37,80.519,0,NA,NA,1,NA
1865,"A2","O","Low",40,0,"Shorea seminis","Ssem","Ssem1",34.5733333333333,37,80.519,0,NA,NA,1,NA
1866,"A2","O","Low",40,40,"Shorea macroptera","Smac","Smac1",33.9733333333333,37,80.519,0,NA,NA,1,NA
1867,"A2","O","Low",40,80,"Parashorea tomentella","Ptom","9IPtom5m",38.5733333333333,37,80.519,0,NA,NA,1,NA
1868,"A2","O","Low",40,120,"Shorea falciferoides","Sfal","Sfal1",33.9733333333333,37,80.519,0,NA,NA,1,NA
1869,"A2","O","Low",40,160,"Shorea parvifolia","Spar","9QSpar10",35.9733333333333,37,80.519,0,NA,NA,1,NA
1870,"A2","O","Low",40,200,"Parashorea tomentella","Ptom","Allptom4a",38.9733333333333,37,80.519,0,NA,NA,1,NA
1871,"A2","O","Low",40,240,"Shorea beccariana","Sbec","Sbec1",39.9733333333333,37,80.519,0,NA,NA,1,NA
1872,"A2","O","Low",40,280,"Shorea mecistopteryx","Smec","Smec1",46.9733333333333,37,80.519,0,NA,NA,1,NA
1873,"A2","O","Low",80,0,"Dryobalanops lanceolata","Dry","Dry1",33.7733333333333,37,80.519,0,NA,NA,1,NA
1874,"A2","O","Low",80,40,"Shorea beccariana","Sbec","Sbec1",37.5733333333333,37,80.519,0,NA,NA,1,NA
1875,"A2","O","Low",80,80,"Shorea seminis","Ssem","Ssem1",34.9733333333333,37,80.519,0,NA,NA,1,NA
1876,"A2","O","Low",80,120,"Shorea leprosula","Slep","12HSlep8a",35.9733333333333,37,80.519,0,NA,NA,1,NA
1877,"A2","O","Low",80,160,"Shorea waltonii","Swal","Swal1",39.5733333333333,37,80.519,0,NA,NA,1,NA
1878,"A2","O","Low",80,200,"Shorea gibbosa","Sgib","Sgib1",43.9733333333333,37,80.519,0,NA,NA,1,NA
1879,"A2","O","Low",80,240,"Shorea seminis","Ssem","Ssem1",42.4733333333333,37,80.519,0,NA,NA,1,NA
1880,"A2","O","Low",80,280,"Shorea falciferoides","Sfal","Sfal1",46.4733333333333,37,80.519,0,NA,NA,1,NA
1881,"A2","O","Low",120,0,"Shorea xanthophylla","Sxan","8MSxan3m",37.9733333333333,37,80.519,0,NA,NA,1,NA
1882,"A2","O","Low",120,40,"Parashorea malaanonan","Pmal","9PmalRDC1m",39.5733333333333,37,80.519,0,NA,NA,1,NA
1883,"A2","O","Low",120,80,"Shorea acuminatissima","Sacu","8MSacu2",41.9733333333333,37,80.519,0,NA,NA,1,NA
1884,"A2","O","Low",120,120,"Shorea gibbosa","Sgib","Sgib1",45.9733333333333,37,80.519,0,NA,NA,1,NA
1885,"A2","O","Low",120,160,"Shorea falciferoides","Sfal","Sfal1",42.9733333333333,37,80.519,0,NA,NA,1,NA
1886,"A2","O","Low",120,200,"Shorea waltonii","Swal","Swal1",44.4733333333333,37,80.519,0,NA,NA,1,NA
1887,"A2","O","Low",120,240,"Shorea beccariana","Sbec","Sbec1",47.9733333333333,37,80.519,0,NA,NA,1,NA
1888,"A2","O","Low",120,280,"Shorea smithiana","Ssmi","Ssmi4a",54.9733333333333,37,80.519,0,NA,NA,1,NA
1889,"A2","O","Low",160,0,"Parashorea malaanonan","Pmal","9LPmal9a",41.9733333333333,37,80.519,0,NA,NA,1,NA
1890,"A2","O","Low",160,40,"Shorea macroptera","Smac","Smac1",40.9733333333333,37,80.519,0,NA,NA,1,NA
1891,"A2","O","Low",160,80,"Shorea waltonii","Swal","Swal1",43.7733333333333,37,80.519,0,NA,NA,1,NA
1892,"A2","O","Low",160,120,"Shorea seminis","Ssem","Ssem1",46.9733333333333,37,80.519,0,NA,NA,1,NA
1893,"A2","O","Low",160,160,"Shorea acuminatissima","Sacu","8MSacu2",47.2733333333333,37,80.519,0,NA,NA,1,NA
1894,"A2","O","Low",160,200,"Parashorea malaanonan","Pmal","AllPmal1a",51.9733333333333,37,80.519,0,NA,NA,1,NA
1895,"A2","O","Low",160,240,"Shorea smithiana","Ssmi","9HSsmi4m",55.7733333333333,37,80.519,0,NA,NA,1,NA
1896,"A2","O","Low",160,280,"Shorea mecistopteryx","Smec","Smec1",53.9733333333333,37,80.519,0,NA,NA,1,NA
1897,"A2","O","Low",200,0,"Parashorea tomentella","Ptom","PtomRDC1a",36.4733333333333,37,80.519,0,NA,NA,1,NA
1898,"A2","O","Low",200,40,"Shorea leprosula","Slep","8PSlep2a",37.7733333333333,37,80.519,0,NA,NA,1,NA
1899,"A2","O","Low",200,80,"Shorea falciferoides","Sfal","Sfal1",41.9733333333333,37,80.519,0,NA,NA,1,NA
1900,"A2","O","Low",200,120,"Parashorea tomentella","Ptom","9JPtom14m",40.4733333333333,37,80.519,0,NA,NA,1,NA
1901,"A2","O","Low",200,160,"Shorea leprosula","Slep","Slep1RDCm",42.4733333333333,37,80.519,0,NA,NA,1,NA
1902,"A2","O","Low",200,200,"Shorea macroptera","Smac","Smac1",47.9733333333333,37,80.519,0,NA,NA,1,NA
1903,"A2","O","Low",200,240,"Shorea parvifolia","Spar","Spar1RDC",51.9733333333333,37,80.519,0,NA,NA,1,NA
1904,"A2","O","Low",200,280,"Dryobalanops lanceolata","Dry","Dry1",56.4733333333333,37,80.519,0,NA,NA,1,NA
1905,"A2","O","Low",240,0,"Shorea gibbosa","Sgib","Sgib1",34.9733333333333,37,80.519,0,NA,NA,1,NA
1906,"A2","O","Low",240,40,"Shorea mecistopteryx","Smec","Smec1",38.9733333333333,37,80.519,0,NA,NA,1,NA
1907,"A2","O","Low",240,80,"Shorea xanthophylla","Sxan","9KSxan29a",40.4733333333333,37,80.519,0,NA,NA,1,NA
1908,"A2","O","Low",240,120,"Shorea acuminatissima","Sacu","9OSacu3",41.3733333333333,37,80.519,0,NA,NA,1,NA
1909,"A2","O","Low",240,160,"Shorea pauciflora","Spau","Spau1",44.9733333333333,37,80.519,0,NA,NA,1,NA
1910,"A2","O","Low",240,200,"Shorea xanthophylla","Sxan","11HSxan1a",52.9733333333333,37,80.519,0,NA,NA,1,NA
1911,"A2","O","Low",240,240,"Shorea pauciflora","Spau","Spau1",54.4733333333333,37,80.519,0,NA,NA,1,NA
1912,"A2","O","Low",240,280,"Shorea macroptera","Smac","Smac1",58.9733333333333,37,80.519,0,NA,NA,1,NA
1913,"A2","O","Low",280,0,"Dryobalanops lanceolata","Dry","Dry1",37.5733333333333,37,80.519,0,NA,NA,1,NA
1914,"A2","O","Low",280,40,"Shorea smithiana","Ssmi","Ssmi3a",39.2733333333333,37,80.519,0,NA,NA,1,NA
1915,"A2","O","Low",280,80,"Shorea waltonii","Swal","Swal1",42.6733333333333,37,80.519,0,NA,NA,1,NA
1916,"A2","O","Low",280,120,"Shorea leprosula","Slep","8QSlep4m",39.2733333333333,37,80.519,0,NA,NA,1,NA
1917,"A2","O","Low",280,160,"Dryobalanops lanceolata","Dry","Dry1",45.4733333333333,37,80.519,0,NA,NA,1,NA
1918,"A2","O","Low",280,200,"Shorea acuminatissima","Sacu","9OSacu3",49.9733333333333,37,80.519,0,NA,NA,1,NA
1919,"A2","O","Low",280,240,"Shorea smithiana","Ssmi","Ssmi2m",54.5733333333333,37,80.519,0,NA,NA,1,NA
1920,"A2","O","Low",280,280,"Shorea mecistopteryx","Smec","Smec1",56.4733333333333,37,80.519,0,NA,NA,1,NA
1921,"A2","P","High",0,0,"Shorea leprosula","Slep","8QSlep4m",77.7133333333333,31,89.658,0,NA,NA,1,NA
1922,"A2","P","High",0,40,"Parashorea malaanonan","Pmal","9LPmal7m",76.7133333333333,31,89.658,0,NA,NA,1,NA
1923,"A2","P","High",0,80,"Shorea smithiana","Ssmi","90Ssmi10m",77.9133333333333,31,89.658,0,NA,NA,1,NA
1924,"A2","P","High",0,120,"Shorea acuminatissima","Sacu","9OSacu3",76.6133333333333,31,89.658,0,NA,NA,1,NA
1925,"A2","P","High",0,160,"Shorea pauciflora","Spau","Spau1",73.6133333333333,31,89.658,0,NA,NA,1,NA
1926,"A2","P","High",0,200,"Shorea seminis","Ssem","Ssem1",72.6133333333333,31,89.658,0,NA,NA,1,NA
1927,"A2","P","High",0,240,"Dryobalanops lanceolata","Dry","Dry1",70.7133333333333,31,89.658,0,NA,NA,1,NA
1928,"A2","P","High",0,280,"Shorea falciferoides","Sfal","Sfal1",71.7133333333333,31,89.658,0,NA,NA,1,NA
1929,"A2","P","High",40,0,"Shorea xanthophylla","Sxan","9KSxan2a",75.7133333333333,31,89.658,0,NA,NA,1,NA
1930,"A2","P","High",40,40,"Shorea seminis","Ssem","Ssem1",76.7133333333333,31,89.658,0,NA,NA,1,NA
1931,"A2","P","High",40,80,"Parashorea tomentella","Ptom","Allptom4a",76.5133333333333,31,89.658,0,NA,NA,1,NA
1932,"A2","P","High",40,120,"Shorea pauciflora","Spau","Spau1",75.6133333333333,31,89.658,0,NA,NA,1,NA
1933,"A2","P","High",40,160,"Shorea parvifolia","Spar","Spar1RDC",74.0133333333333,31,89.658,0,NA,NA,1,NA
1934,"A2","P","High",40,200,"Shorea mecistopteryx","Smec","Smec1",72.7133333333333,31,89.658,0,NA,NA,1,NA
1935,"A2","P","High",40,240,"Shorea acuminatissima","Sacu","8MSacu2",70.7133333333333,31,89.658,0,NA,NA,1,NA
1936,"A2","P","High",40,280,"Shorea mecistopteryx","Smec","Smec1",69.7133333333333,31,89.658,0,NA,NA,1,NA
1937,"A2","P","High",80,0,"Parashorea tomentella","Ptom","PtomRDC1a",73.7133333333333,31,89.658,0,NA,NA,1,NA
1938,"A2","P","High",80,40,"Shorea falciferoides","Sfal","Sfal1",73.6133333333333,31,89.658,0,NA,NA,1,NA
1939,"A2","P","High",80,80,"Shorea gibbosa","Sgib","Sgib1",75.2133333333333,31,89.658,0,NA,NA,1,NA
1940,"A2","P","High",80,120,"Shorea leprosula","Slep","8PSlep4m",75.7133333333333,31,89.658,0,NA,NA,1,NA
1941,"A2","P","High",80,160,"Shorea beccariana","Sbec","Sbec1",74.0133333333333,31,89.658,0,NA,NA,1,NA
1942,"A2","P","High",80,200,"Shorea seminis","Ssem","Ssem1",74.1133333333333,31,89.658,0,NA,NA,1,NA
1943,"A2","P","High",80,240,"Shorea macroptera","Smac","Smac1",71.2133333333333,31,89.658,0,NA,NA,1,NA
1944,"A2","P","High",80,280,"Parashorea tomentella","Ptom","Ptom3RCDm",72.7133333333333,31,89.658,0,NA,NA,1,NA
1945,"A2","P","High",120,0,"Shorea smithiana","Ssmi","Ssmi4a",67.7133333333333,31,89.658,0,NA,NA,1,NA
1946,"A2","P","High",120,40,"Dryobalanops lanceolata","Dry","Dry1",69.7133333333333,31,89.658,0,NA,NA,1,NA
1947,"A2","P","High",120,80,"Shorea beccariana","Sbec","Sbec1",71.5133333333333,31,89.658,0,NA,NA,1,NA
1948,"A2","P","High",120,120,"Shorea waltonii","Swal","Swal1",71.7133333333333,31,89.658,0,NA,NA,1,NA
1949,"A2","P","High",120,160,"Shorea smithiana","Ssmi","90Ssmi10m",70.7133333333333,31,89.658,0,NA,NA,1,NA
1950,"A2","P","High",120,200,"Shorea mecistopteryx","Smec","Smec1",68.7133333333333,31,89.658,0,NA,NA,1,NA
1951,"A2","P","High",120,240,"Shorea pauciflora","Spau","Spau1",59.7133333333333,31,89.658,0,NA,NA,1,NA
1952,"A2","P","High",120,280,"Parashorea tomentella","Ptom","PtomRDC2m",59.4133333333333,31,89.658,0,NA,NA,1,NA
1953,"A2","P","High",160,0,"Shorea waltonii","Swal","Swal1",63.7133333333333,31,89.658,0,NA,NA,1,NA
1954,"A2","P","High",160,40,"Parashorea malaanonan","Pmal","8LPmal9m",65.7133333333333,31,89.658,0,NA,NA,1,NA
1955,"A2","P","High",160,80,"Shorea leprosula","Slep","8PSlep2a",64.3133333333333,31,89.658,0,NA,NA,1,NA
1956,"A2","P","High",160,120,"Shorea parvifolia","Spar","9PSpar2",65.5133333333333,31,89.658,0,NA,NA,1,NA
1957,"A2","P","High",160,160,"Shorea seminis","Ssem","Ssem1",63.4133333333333,31,89.658,0,NA,NA,1,NA
1958,"A2","P","High",160,200,"Shorea acuminatissima","Sacu","8MSacu2",63.1133333333333,31,89.658,0,NA,NA,1,NA
1959,"A2","P","High",160,240,"Shorea mecistopteryx","Smec","Smec1",59.2133333333333,31,89.658,0,NA,NA,1,NA
1960,"A2","P","High",160,280,"Shorea xanthophylla","Sxan","11HSxan1a",55.7133333333333,31,89.658,0,NA,NA,1,NA
1961,"A2","P","High",200,0,"Parashorea malaanonan","Pmal","AllPmal1a",57.2133333333333,31,89.658,0,NA,NA,1,NA
1962,"A2","P","High",200,40,"Shorea falciferoides","Sfal","Sfal1",56.2133333333333,31,89.658,0,NA,NA,1,NA
1963,"A2","P","High",200,80,"Shorea gibbosa","Sgib","Sgib1",56.3133333333333,31,89.658,0,NA,NA,1,NA
1964,"A2","P","High",200,120,"Shorea beccariana","Sbec","Sbec1",56.5133333333333,31,89.658,0,NA,NA,1,NA
1965,"A2","P","High",200,160,"Shorea xanthophylla","Sxan","8MSxan3m",55.7133333333333,31,89.658,0,NA,NA,1,NA
1966,"A2","P","High",200,200,"Dryobalanops lanceolata","Dry","Dry1",53.7133333333333,31,89.658,0,NA,NA,1,NA
1967,"A2","P","High",200,240,"Shorea pauciflora","Spau","Spau1",49.8133333333333,31,89.658,0,NA,NA,1,NA
1968,"A2","P","High",200,280,"Shorea macroptera","Smac","Smac1",51.7133333333333,31,89.658,0,NA,NA,1,NA
1969,"A2","P","High",240,0,"Shorea macroptera","Smac","Smac1",54.0133333333333,31,89.658,0,NA,NA,1,NA
1970,"A2","P","High",240,40,"Shorea gibbosa","Sgib","Sgib1",51.0133333333333,31,89.658,0,NA,NA,1,NA
1971,"A2","P","High",240,80,"Dryobalanops lanceolata","Dry","Dry1",51.6133333333333,31,89.658,0,NA,NA,1,NA
1972,"A2","P","High",240,120,"Shorea gibbosa","Sgib","Sgib1",50.2133333333333,31,89.658,0,NA,NA,1,NA
1973,"A2","P","High",240,160,"Shorea smithiana","Ssmi","Ssmi5a",49.7133333333333,31,89.658,0,NA,NA,1,NA
1974,"A2","P","High",240,200,"Shorea leprosula","Slep","12HSlep8a",50.6133333333333,31,89.658,0,NA,NA,1,NA
1975,"A2","P","High",240,240,"Shorea acuminatissima","Sacu","9OSacu3",50.7133333333333,31,89.658,0,NA,NA,1,NA
1976,"A2","P","High",240,280,"Shorea waltonii","Swal","Swal1",44.7133333333333,31,89.658,0,NA,NA,1,NA
1977,"A2","P","High",280,0,"Shorea waltonii","Swal","Swal1",49.7133333333333,31,89.658,0,NA,NA,1,NA
1978,"A2","P","High",280,40,"Shorea xanthophylla","Sxan","Sxan3RDCm",49.7133333333333,31,89.658,0,NA,NA,1,NA
1979,"A2","P","High",280,80,"Shorea falciferoides","Sfal","Sfal1",46.7133333333333,31,89.658,0,NA,NA,1,NA
1980,"A2","P","High",280,120,"Shorea beccariana","Sbec","Sbec1",47.0133333333333,31,89.658,0,NA,NA,1,NA
1981,"A2","P","High",280,160,"Shorea parvifolia","Spar","9QSpar10",47.6133333333333,31,89.658,0,NA,NA,1,NA
1982,"A2","P","High",280,200,"Parashorea malaanonan","Pmal","9LPmal9a",46.7133333333333,31,89.658,0,NA,NA,1,NA
1983,"A2","P","High",280,240,"Shorea parvifolia","Spar","9PSpar2",45.7133333333333,31,89.658,0,NA,NA,1,NA
1984,"A2","P","High",280,280,"Shorea macroptera","Smac","Smac1",44.2133333333333,31,89.658,0,NA,NA,1,NA
1985,"A2","P","Low",0,0,"Shorea seminis","Ssem","Ssem1",3.61333333333333,20,86.732,0,NA,NA,1,NA
1986,"A2","P","Low",0,40,"Shorea parvifolia","Spar","9QSpar10",18.0133333333333,20,86.732,0,NA,NA,1,NA
1987,"A2","P","Low",0,80,"Shorea parvifolia","Spar","9PSpar2",14.0133333333333,20,86.732,0,NA,NA,1,NA
1988,"A2","P","Low",0,120,"Dryobalanops lanceolata","Dry","Dry1",12.8133333333333,20,86.732,0,NA,NA,1,NA
1989,"A2","P","Low",0,160,"Dryobalanops lanceolata","Dry","Dry1",13.0133333333333,20,86.732,0,NA,NA,1,NA
1990,"A2","P","Low",0,200,"Shorea gibbosa","Sgib","Sgib1",22.8133333333333,20,86.732,0,NA,NA,1,NA
1991,"A2","P","Low",0,240,"Shorea mecistopteryx","Smec","Smec1",25.0133333333333,20,86.732,0,NA,NA,1,NA
1992,"A2","P","Low",0,280,"Parashorea tomentella","Ptom","PtomRDC4a",24.0133333333333,20,86.732,0,NA,NA,1,NA
1993,"A2","P","Low",40,0,"Shorea parvifolia","Spar","9QSpar10",16.0133333333333,20,86.732,0,NA,NA,1,NA
1994,"A2","P","Low",40,40,"Shorea xanthophylla","Sxan","Sxan1RDCm",21.0133333333333,20,86.732,0,NA,NA,1,NA
1995,"A2","P","Low",40,80,"Parashorea malaanonan","Pmal","8MPmal8m",24.0133333333333,20,86.732,0,NA,NA,1,NA
1996,"A2","P","Low",40,120,"Shorea beccariana","Sbec","Sbec1",23.5133333333333,20,86.732,0,NA,NA,1,NA
1997,"A2","P","Low",40,160,"Shorea beccariana","Sbec","Sbec1",24.6133333333333,20,86.732,0,NA,NA,1,NA
1998,"A2","P","Low",40,200,"Shorea falciferoides","Sfal","Sfal1",25.8133333333333,20,86.732,0,NA,NA,1,NA
1999,"A2","P","Low",40,240,"Shorea smithiana","Ssmi","Ssmi3a",25.0133333333333,20,86.732,0,NA,NA,1,NA
2000,"A2","P","Low",40,280,"Shorea macroptera","Smac","Smac1",27.5133333333333,20,86.732,0,NA,NA,1,NA
2001,"A2","P","Low",80,0,"Shorea smithiana","Ssmi","Ssmi2m",17.0133333333333,20,86.732,0,NA,NA,1,NA
2002,"A2","P","Low",80,40,"Parashorea tomentella","Ptom","8LPtom6a",19.0133333333333,20,86.732,0,NA,NA,1,NA
2003,"A2","P","Low",80,80,"Shorea macroptera","Smac","Smac1",22.8133333333333,20,86.732,0,NA,NA,1,NA
2004,"A2","P","Low",80,120,"Shorea parvifolia","Spar","Spar1RDC",23.4133333333333,20,86.732,0,NA,NA,1,NA
2005,"A2","P","Low",80,160,"Shorea beccariana","Sbec","Sbec1",20.0133333333333,20,86.732,0,NA,NA,1,NA
2006,"A2","P","Low",80,200,"Shorea gibbosa","Sgib","Sgib1",26.0133333333333,20,86.732,0,NA,NA,1,NA
2007,"A2","P","Low",80,240,"Shorea acuminatissima","Sacu","8MSacu2",23.0133333333333,20,86.732,0,NA,NA,1,NA
2008,"A2","P","Low",80,280,"Shorea pauciflora","Spau","Spau1",27.0133333333333,20,86.732,0,NA,NA,1,NA
2009,"A2","P","Low",120,0,"Parashorea malaanonan","Pmal","12HPmal1a",20.9133333333333,20,86.732,0,NA,NA,1,NA
2010,"A2","P","Low",120,40,"Shorea waltonii","Swal","Swal1",18.9133333333333,20,86.732,0,NA,NA,1,NA
2011,"A2","P","Low",120,80,"Shorea acuminatissima","Sacu","9OSacu3",18.0133333333333,20,86.732,0,NA,NA,1,NA
2012,"A2","P","Low",120,120,"Shorea waltonii","Swal","Swal1",20.8133333333333,20,86.732,0,NA,NA,1,NA
2013,"A2","P","Low",120,160,"Shorea waltonii","Swal","Swal1",22.9133333333333,20,86.732,0,NA,NA,1,NA
2014,"A2","P","Low",120,200,"Shorea mecistopteryx","Smec","Smec1",24.0133333333333,20,86.732,0,NA,NA,1,NA
2015,"A2","P","Low",120,240,"Shorea gibbosa","Sgib","Sgib1",24.8133333333333,20,86.732,0,NA,NA,1,NA
2016,"A2","P","Low",120,280,"Shorea seminis","Ssem","Ssem1",25.0133333333333,20,86.732,0,NA,NA,1,NA
2017,"A2","P","Low",160,0,"Shorea falciferoides","Sfal","Sfal1",12.9133333333333,20,86.732,0,NA,NA,1,NA
