"ID","longitude","latitude","species","sp","minimum_size","DBH","elevation"
"9KDcau1",604833.4333,647701.0757,"Dipterocarpus caudiferus","Dcau",40,80,67.687
"9KDcau2",604907.3231,647655.135,"Dipterocarpus caudiferus","Dcau",40,105,68.93501
"9KDcau3",604918.245,647743.5989,"Dipterocarpus caudiferus","Dcau",40,64,77.123
"9KDcau4",604912.7436,647723.3209,"Dipterocarpus caudiferus","Dcau",40,87.7,73.47
"9KDcau5",604899.783,647747.253,"Dipterocarpus caudiferus","Dcau",40,90,76.119
"9KDcau6",604951.3528,647806.3038,"Dipterocarpus caudiferus","Dcau",40,51.5,67.408
"9KDcau7",604809.3442,647765.5265,"Dipterocarpus caudiferus","Dcau",40,110,66.846
"9LDCAU3",605156.205,647786.3815,"Dipterocarpus caudiferus","Dcau",40,102,67.229
"9LDCAU4",605040.0099,647754.8604,"Dipterocarpus caudiferus","Dcau",40,90,70.07101
"9LDCAU5",604988.4619,647682.9113,"Dipterocarpus caudiferus","Dcau",40,100,73.23701
"9PDcau1",605857.3427,647809.6837,"Dipterocarpus caudiferus","Dcau",40,55,59.533
"9PDcau2",605886.8603,647815.2619,"Dipterocarpus caudiferus","Dcau",40,51.5,59.701
"9PDcau3",605897.9379,647811.5954,"Dipterocarpus caudiferus","Dcau",40,75,60.781
"9QDcau1",606067.9357,647670.0038,"Dipterocarpus caudiferus","Dcau",40,75,60.802
"9QDcau2",606055.0549,647653.3982,"Dipterocarpus caudiferus","Dcau",40,77.2,60.191
"9QDcau3",605914.5374,647815.9232,"Dipterocarpus caudiferus","Dcau",40,90,63.06
"9QDcau4",606016.1115,647766.96,"Dipterocarpus caudiferus","Dcau",40,117,74.533
"10KDcon1",604966.6618,647480.1869,"Dipterocarpus confertus","Dcon",50,120,85.856
"10MDcon1",605222.9289,647611.4459,"Dipterocarpus confertus","Dcon",50,110,88.44501
"10MDcon2",605230.4476,647532.2262,"Dipterocarpus confertus","Dcon",50,170,79.33401
"10NDcon1",605523.7304,647595.3724,"Dipterocarpus confertus","Dcon",50,90,86.14001
"10NDcon2",605518.1854,647600.8909,"Dipterocarpus confertus","Dcon",50,134.5,83.883
"10PDcon1",605828.5719,647586.6778,"Dipterocarpus confertus","Dcon",50,56.8,62.469
"10PDcon2",605839.6714,647570.1131,"Dipterocarpus confertus","Dcon",50,83,63.539
"10PDcon3",605836.4423,647515.9347,"Dipterocarpus confertus","Dcon",50,64.5,61.777
"11HDCON1",604260.261,647292.8943,"Dipterocarpus confertus","Dcon",50,96,82.715
"11HDCON2",604332.1286,647350.1357,"Dipterocarpus confertus","Dcon",50,84.4,85.178
"11HDCON3",604319.1867,647363.0123,"Dipterocarpus confertus","Dcon",50,40,92.549
"11HDCON4",604324.6513,647405.4015,"Dipterocarpus confertus","Dcon",50,71,89.25001
"11JDCON1",604747.2526,647380.3156,"Dipterocarpus confertus","Dcon",50,58.7,76.33401
"11KDCON1",604819.3279,647314.1031,"Dipterocarpus confertus","Dcon",50,90,83.886
"11KDCON2",604843.2573,647350.9956,"Dipterocarpus confertus","Dcon",50,120,72.82301
"11KDCON3",604881.9354,647393.4411,"Dipterocarpus confertus","Dcon",50,96.5,87.452
"11KDCON4",604904.05,647410.0619,"Dipterocarpus confertus","Dcon",50,140,75.866
"11KDCON5",604924.3468,647408.2535,"Dipterocarpus confertus","Dcon",50,120,70.874
"11LDCON1",605079.3637,647397.4597,"Dipterocarpus confertus","Dcon",50,136,91.909
"11LDCON2",605051.6201,647436.1077,"Dipterocarpus confertus","Dcon",50,115,91.971
"11MDcon1",605347.1208,647281.8281,"Dipterocarpus confertus","Dcon",50,67,66.65501
"11NDcon1",605523.987,647444.2784,"Dipterocarpus confertus","Dcon",50,65.4,73.263
"11NDcon2",605496.5995,647272.8686,"Dipterocarpus confertus","Dcon",50,124,58.452
"11NDcon3",605465.2046,647283.871,"Dipterocarpus confertus","Dcon",50,44.7,58.362
"11NDcon4",605396.7981,647366.6727,"Dipterocarpus confertus","Dcon",50,119.5,64.011
"11PDcon1",605866.4761,647433.068,"Dipterocarpus confertus","Dcon",50,100,62.13
"11PDcon2",605903.1885,647329.2069,"Dipterocarpus confertus","Dcon",50,52,68.076
"11PDcon3",605748.2725,647280.298,"Dipterocarpus confertus","Dcon",50,140,70.03001
"11QDcon1",605964.5812,647321.5725,"Dipterocarpus confertus","Dcon",50,86,83.633
"12HDcon1",604249.3194,647215.4863,"Dipterocarpus confertus","Dcon",50,57.5,91.936
"12JDcon1",604734.7794,647114.9584,"Dipterocarpus confertus","Dcon",50,120,75.62
"12JDcon2",604649.9034,647116.6581,"Dipterocarpus confertus","Dcon",50,50.7,84.747
"12JDcon3",604633.3025,647112.9449,"Dipterocarpus confertus","Dcon",50,89,88.12901
"12JDcon4",604640.5241,647203.2451,"Dipterocarpus confertus","Dcon",50,89.8,87.289
"12JDcon5",604644.2033,647214.307,"Dipterocarpus confertus","Dcon",50,90,86.451
"12KDcon1",604834.1699,647264.3775,"Dipterocarpus confertus","Dcon",50,85,87.29601
"12KDcon2",604834.173,647262.5349,"Dipterocarpus confertus","Dcon",50,130,86.68301
"12KDcon3",604838.0231,647172.2534,"Dipterocarpus confertus","Dcon",50,50,88.54201
"12LDcon1",605002.3843,647089.6131,"Dipterocarpus confertus","Dcon",50,69,58.227
"12MDcon1",605267.8194,647254.0546,"Dipterocarpus confertus","Dcon",50,170,70.202
"12MDcon2",605168.1711,647257.5711,"Dipterocarpus confertus","Dcon",50,88.2,73.271
"12NDcon1",605510.5031,647124.0087,"Dipterocarpus confertus","Dcon",50,100,60.089
"12ODcon1",605577.1886,647259.4927,"Dipterocarpus confertus","Dcon",50,99,61.624
"12ODcon2",605626.4999,647201.227,"Dipterocarpus confertus","Dcon",50,140,62.103
"12ODcon3",605706.4833,647186.0078,"Dipterocarpus confertus","Dcon",50,120,64.50301
"12ODcon4",605666.5933,647133.7325,"Dipterocarpus confertus","Dcon",50,105,78.025
"12ODcon5",605568.1434,647155.0625,"Dipterocarpus confertus","Dcon",50,143,65.145
"12PDcon1",605891.1562,647100.3332,"Dipterocarpus confertus","Dcon",50,68,103.033
"12PDcon2",605740.3122,647189.1364,"Dipterocarpus confertus","Dcon",50,57,59.04
"12PDcon3",605749.4145,647259.7854,"Dipterocarpus confertus","Dcon",50,77.6,74.68201
"12PDcon4",605770.9476,647253.6801,"Dipterocarpus confertus","Dcon",50,110,74.609
"12PDcon5",605860.196,647220.0506,"Dipterocarpus confertus","Dcon",50,110,79.82301
"12QDcon1",605955.4791,647250.9232,"Dipterocarpus confertus","Dcon",50,67.8,106.32001
"12QDcon2",605992.537,647158.8555,"Dipterocarpus confertus","Dcon",50,52.2,114.25301
"8NDcon1",605443.782,647949.0191,"Dipterocarpus confertus","Dcon",50,53,84.023
"8ODcon1",605606.2827,647879.2758,"Dipterocarpus confertus","Dcon",50,67,84.468
"9MDcon1",605342.5266,647810.6511,"Dipterocarpus confertus","Dcon",50,65,87.92001
"9MDcon2",605182.0966,647749.5729,"Dipterocarpus confertus","Dcon",50,117,80.899
"9MDcon3",605213.6784,647628.0138,"Dipterocarpus confertus","Dcon",50,59,84.535
"9MDcon4",605322.4235,647698.2175,"Dipterocarpus confertus","Dcon",50,60,85.036
"9NDcon1",605337.0441,647779.3173,"Dipterocarpus confertus","Dcon",50,63.8,79.777
"9NDcon2",605527.2638,647685.6667,"Dipterocarpus confertus","Dcon",50,130,96.562
"9ODcon1",605648.96,647737.4669,"Dipterocarpus confertus","Dcon",50,150,87.22601
"9ODcon2",605684.0823,647702.5168,"Dipterocarpus confertus","Dcon",50,110,78.43301
"9ODcon3",605575.2137,647698.6465,"Dipterocarpus confertus","Dcon",50,43.6,81.803
"9ODcon4",605625.1284,647643.4528,"Dipterocarpus confertus","Dcon",50,49.3,76.77
"9ODcon5",605672.8386,647803.8417,"Dipterocarpus confertus","Dcon",50,80,84.04601
"9PDcon1",605848.3119,647697.2685,"Dipterocarpus confertus","Dcon",50,57,59.092
"10LDGRA1",605164.1415,647460.252,"Dipterocarpus grandiflorus","Dgra",50,77.8,83.216
"10MDgra1",605230.5942,647445.6235,"Dipterocarpus grandiflorus","Dgra",50,100,81.193
"10MDgra2",605324.6753,647460.5239,"Dipterocarpus grandiflorus","Dgra",50,65,84.15301
"10MDgra3",605326.4132,647519.4905,"Dipterocarpus grandiflorus","Dgra",50,54,87.841
"10MDgra4",605344.7972,647561.9018,"Dipterocarpus grandiflorus","Dgra",50,76,82.81001
"10NDgra1",605497.9244,647575.0599,"Dipterocarpus grandiflorus","Dgra",50,58.6,81.57001
"11KDGRA1",604859.9886,647277.3194,"Dipterocarpus grandiflorus","Dgra",50,121,93.06001
"11LDGRA1",604990.9458,647307.0222,"Dipterocarpus grandiflorus","Dgra",50,71.2,93.663
"11LDGRA2",604972.5086,647295.9354,"Dipterocarpus grandiflorus","Dgra",50,104.7,86.97
"11LDGRA3",605118.0261,647449.1183,"Dipterocarpus grandiflorus","Dgra",50,80,91.30601
"11LDGRA4",605134.8013,647349.6455,"Dipterocarpus grandiflorus","Dgra",50,40,80.68101
"11LDGRA6",605085.0271,647321.9221,"Dipterocarpus grandiflorus","Dgra",50,88.4,97.44901
"11LDGRA7",605086.8885,647314.5548,"Dipterocarpus grandiflorus","Dgra",50,79,99.66801
"11LDGRA8",605116.4171,647307.2342,"Dipterocarpus grandiflorus","Dgra",50,76,95.857
"11MDgra1",605202.9565,647421.6228,"Dipterocarpus grandiflorus","Dgra",50,52.3,91.94901
"11MDgra2",605193.7947,647379.2271,"Dipterocarpus grandiflorus","Dgra",50,60.6,98.26
"11MDgra3",605181.0727,647268.6486,"Dipterocarpus grandiflorus","Dgra",50,58,78.95901
"11MDgra4",605223.4373,647311.1005,"Dipterocarpus grandiflorus","Dgra",50,66.3,89.19601
"11MDgra5",605206.821,647316.6003,"Dipterocarpus grandiflorus","Dgra",50,43.8,100.273
"11MDgra6",605269.4655,647373.8273,"Dipterocarpus grandiflorus","Dgra",50,57.5,72.79601
"11MDgra7",605280.4931,647399.6427,"Dipterocarpus grandiflorus","Dgra",50,89.5,68.58801
"11MDgra8",605276.7453,647429.1181,"Dipterocarpus grandiflorus","Dgra",50,59.4,89.188
"11MDgra9",605324.7534,647414.4586,"Dipterocarpus grandiflorus","Dgra",50,57,74.3
"11QDgra1",605949.1618,647352.2565,"Dipterocarpus grandiflorus","Dgra",50,40,69.195
"11QDgra10",606059.87,647355.5164,"Dipterocarpus grandiflorus","Dgra",50,93.6,82.73601
"11QDgra2",605980.0221,647284.7464,"Dipterocarpus grandiflorus","Dgra",50,50,91.93401
"11QDgra3",605976.9187,647306.2383,"Dipterocarpus grandiflorus","Dgra",50,103,87.36201
"11QDgra4",605970.7578,647309.2989,"Dipterocarpus grandiflorus","Dgra",50,95.3,84.729
"11QDgra5",606019.8856,647352.3771,"Dipterocarpus grandiflorus","Dgra",50,65.1,80.314
"11QDgra6",606050.7727,647275.6539,"Dipterocarpus grandiflorus","Dgra",50,48,105.855
"11QDgra7",606059.9119,647330.9481,"Dipterocarpus grandiflorus","Dgra",50,76.5,91.817
"11QDgra8",606029.1191,647352.3929,"Dipterocarpus grandiflorus","Dgra",50,106.6,77.006
"11QDgra9",606026.0569,647343.1745,"Dipterocarpus grandiflorus","Dgra",50,101.5,80.179
"12JDgra1",604788.1555,647199.8085,"Dipterocarpus grandiflorus","Dgra",50,79,88.06901
"12KDgra1",604865.5522,647260.7453,"Dipterocarpus grandiflorus","Dgra",50,121,96.25101
"12KDgra2",604963.6159,647100.6033,"Dipterocarpus grandiflorus","Dgra",50,70.5,76.39301
"12KDgra3",604939.618,647104.248,"Dipterocarpus grandiflorus","Dgra",50,62,94.149
"12LDgra1",605157.2431,647172.7924,"Dipterocarpus grandiflorus","Dgra",50,119,84.93401
"12LDgra2",605135.0662,647193.0237,"Dipterocarpus grandiflorus","Dgra",50,110,98.72601
"12LDgra3",605122.1802,647172.7331,"Dipterocarpus grandiflorus","Dgra",50,59,87.082
"12LDgra4",605160.8925,647194.91,"Dipterocarpus grandiflorus","Dgra",50,92,84.07201
"12LDgra5",605066.8639,647148.6856,"Dipterocarpus grandiflorus","Dgra",50,88,77.527
"12LDgra6",605085.2327,647200.3099,"Dipterocarpus grandiflorus","Dgra",50,50,103.812
"12LDgra7",605015.2143,647143.0705,"Dipterocarpus grandiflorus","Dgra",50,75,65.64
"12ODgra1",605645.1541,647084.5596,"Dipterocarpus grandiflorus","Dgra",50,57,93.508
"12ODgra2",605642.0554,647096.8384,"Dipterocarpus grandiflorus","Dgra",50,68,90.039
"12ODgra3",605645.0915,647121.4118,"Dipterocarpus grandiflorus","Dgra",50,90,82.287
"12ODgra4",605651.2256,647127.5643,"Dipterocarpus grandiflorus","Dgra",50,107,82.01601
"12PDgra1",605903.4408,647109.5671,"Dipterocarpus grandiflorus","Dgra",50,47,96.12501
"12PDgra10",605768.1682,647084.7687,"Dipterocarpus grandiflorus","Dgra",50,52,94.674
"12PDgra2",605884.9587,647124.8908,"Dipterocarpus grandiflorus","Dgra",50,80,91.46101
"12PDgra3",605903.4669,647094.212,"Dipterocarpus grandiflorus","Dgra",50,52,98.022
"12PDgra4",605820.4211,647100.2127,"Dipterocarpus grandiflorus","Dgra",50,75,101.43501
"12PDgra5",605801.9651,647100.1813,"Dipterocarpus grandiflorus","Dgra",50,84.5,104.35201
"12PDgra6",605808.032,647152.3991,"Dipterocarpus grandiflorus","Dgra",50,52.9,82.33601
"12PDgra7",605826.4873,647146.2886,"Dipterocarpus grandiflorus","Dgra",50,80,91.343
"12PDgra8",605829.5547,647152.4358,"Dipterocarpus grandiflorus","Dgra",50,77,89.355
"12PDgra9",605758.8772,647118.5343,"Dipterocarpus grandiflorus","Dgra",50,44.8,89.15301
"12QDgra1",606069.2549,647260.3303,"Dipterocarpus grandiflorus","Dgra",50,87,113.05
"12QDgra10",605992.4219,647226.418,"Dipterocarpus grandiflorus","Dgra",50,42.9,121.716
"12QDgra11",606069.3806,647186.6258,"Dipterocarpus grandiflorus","Dgra",50,70,110.037
"12QDgra12",606004.8327,647168.0895,"Dipterocarpus grandiflorus","Dgra",50,115,116.18501
"12QDgra13",606029.4385,647165.0604,"Dipterocarpus grandiflorus","Dgra",50,72.9,121.73701
"12QDgra14",606032.5164,647165.0656,"Dipterocarpus grandiflorus","Dgra",50,72.6,121.09401
"12QDgra15",606060.2472,647134.4027,"Dipterocarpus grandiflorus","Dgra",50,79.9,124.437
"12QDgra16",605989.5174,647131.2111,"Dipterocarpus grandiflorus","Dgra",50,74.2,115.55
"12QDgra17",605986.4291,647137.3478,"Dipterocarpus grandiflorus","Dgra",50,46.8,115.37801
"12QDgra18",606038.7552,647109.7977,"Dipterocarpus grandiflorus","Dgra",50,58.9,134.37601
"12QDgra19",606087.9938,647094.5265,"Dipterocarpus grandiflorus","Dgra",50,79.6,116.76301
"12QDgra2",606084.6592,647245.0015,"Dipterocarpus grandiflorus","Dgra",50,58.9,112.024
"12QDgra20",606063.3925,647088.3426,"Dipterocarpus grandiflorus","Dgra",50,46.5,130.82401
"12QDgra21",606041.875,647085.2348,"Dipterocarpus grandiflorus","Dgra",50,78,137.93201
"12QDgra22",606032.6578,647082.148,"Dipterocarpus grandiflorus","Dgra",50,48.4,138.52
"12QDgra23",606004.9374,647106.6691,"Dipterocarpus grandiflorus","Dgra",50,59,122.617
"12QDgra3",606087.7318,647248.0777,"Dipterocarpus grandiflorus","Dgra",50,47.8,110.25201
"12QDgra4",605967.7847,647247.8731,"Dipterocarpus grandiflorus","Dgra",50,87.5,110.38801
"12QDgra5",605943.1684,647257.0444,"Dipterocarpus grandiflorus","Dgra",50,68.5,99.72101
"12QDgra6",605952.6054,647131.1481,"Dipterocarpus grandiflorus","Dgra",50,71.6,95.89301
"12QDgra7",605931.0251,647164.8927,"Dipterocarpus grandiflorus","Dgra",50,48,100.246
"12QDgra8",605998.6508,647183.4341,"Dipterocarpus grandiflorus","Dgra",50,118.4,114.648
"12QDgra9",605967.8213,647226.376,"Dipterocarpus grandiflorus","Dgra",50,99.3,108.66701
"10HDhum01",604315.0763,647615.443,"Dipterocarpus humeratus","Dhum",50,101.5,78.663
"10HDhum02",604357.5093,647617.3569,"Dipterocarpus humeratus","Dhum",50,87,84.631
"10HDhum03",604259.819,647556.3868,"Dipterocarpus humeratus","Dhum",50,86,87.094
"10HDhum04",604444.483,647473.7794,"Dipterocarpus humeratus","Dhum",50,60,72.089
"10KDhum1",604962.7074,647638.645,"Dipterocarpus humeratus","Dhum",50,143,81.51
"10LDHUM1",605073.7035,647471.1548,"Dipterocarpus humeratus","Dhum",50,94,81.95
"10LDHUM2",605086.5209,647531.9827,"Dipterocarpus humeratus","Dhum",50,76,76.798
"10LDHUM3",605136.2232,647602.0861,"Dipterocarpus humeratus","Dhum",50,65,80.049
"10LDHUM4",605169.4495,647594.7718,"Dipterocarpus humeratus","Dhum",50,78,77.589
"10LDHUM5",605038.4694,647572.4389,"Dipterocarpus humeratus","Dhum",50,72,82.41901
"10LDHUM6",605034.7079,647616.6553,"Dipterocarpus humeratus","Dhum",50,80,76.82301
"10MDhum1",605169.4058,647620.5684,"Dipterocarpus humeratus","Dhum",50,50,74.37901
"10MDhum2",605329.9549,647611.6272,"Dipterocarpus humeratus","Dhum",50,64,71.22601
"11HDHUM1",604267.627,647303.9623,"Dipterocarpus humeratus","Dhum",50,48.6,83.76701
"11HDHUM2",604295.2403,647342.7034,"Dipterocarpus humeratus","Dhum",50,86.3,78.718
"11HDHUM3",604295.163,647388.7685,"Dipterocarpus humeratus","Dhum",50,96,91.13901
"11HDHUM4",604307.9856,647440.3831,"Dipterocarpus humeratus","Dhum",50,58.6,81.82001
"11HDHUM5",604348.7695,647329.8949,"Dipterocarpus humeratus","Dhum",50,100,76.748
"11HDHUM6",604302.5736,647366.6696,"Dipterocarpus humeratus","Dhum",50,78.3,90.634
"11HDHUM7",604282.2799,647366.6355,"Dipterocarpus humeratus","Dhum",50,61.4,80.18301
"11HDHUM8",604319.1991,647355.6418,"Dipterocarpus humeratus","Dhum",50,61.5,89.191
"11HDHUM9",604341.3046,647377.7903,"Dipterocarpus humeratus","Dhum",50,63.1,83.929
"11MDhum1",605264.0234,647318.5396,"Dipterocarpus humeratus","Dhum",50,105,73.083
"11MDhum2",605249.3198,647279.8198,"Dipterocarpus humeratus","Dhum",50,45,68.78201
"12HDhum1",604275.1396,647221.0574,"Dipterocarpus humeratus","Dhum",50,89,83.637
"12IDhum1",604576.0628,647133.1174,"Dipterocarpus humeratus","Dhum",50,90,80.411
"12IDhum2",604559.5085,647101.7651,"Dipterocarpus humeratus","Dhum",50,65.5,84.61
"12JDhum1",604664.7142,647085.3586,"Dipterocarpus humeratus","Dhum",50,80,75.388
"12MDhum1",605254.9178,647242.977,"Dipterocarpus humeratus","Dhum",50,52.5,64.997
"12MDhum2",605190.3169,647255.766,"Dipterocarpus humeratus","Dhum",50,55.5,72.02
"12MDhum3",605171.8485,647263.1052,"Dipterocarpus humeratus","Dhum",50,95,75.164
"12NDhum1",605408.286,647121.01,"Dipterocarpus humeratus","Dhum",50,47.7,57.523
"8KDhum1",604803.5194,647936.8797,"Dipterocarpus humeratus","Dhum",50,125,73.318
"8KDhum2",604829.361,647929.5529,"Dipterocarpus humeratus","Dhum",50,110,70.51801
"8MDhum1",605309.166,647897.1975,"Dipterocarpus humeratus","Dhum",50,135,82.297
"8NDhum1",605399.4815,647958.1571,"Dipterocarpus humeratus","Dhum",50,105,78.00401
"8NDhum2",605475.0686,647995.1377,"Dipterocarpus humeratus","Dhum",50,79,78.686
"8NDhum3",605430.9776,647880.8206,"Dipterocarpus humeratus","Dhum",50,65,75.857
"8ODhum1",605672.5408,647978.8898,"Dipterocarpus humeratus","Dhum",50,64.9,73.292
"8ODhum2",605696.6308,647914.4392,"Dipterocarpus humeratus","Dhum",50,130,81.526
"8ODhum3",605718.8674,647859.1986,"Dipterocarpus humeratus","Dhum",50,40,71.075
"9HDhum01",604291.0014,647665.1531,"Dipterocarpus humeratus","Dhum",50,106,72.23901
"9IDhum01",604495.8317,647658.1269,"Dipterocarpus humeratus","Dhum",50,120,85.354
"9IDhum02",604628.5501,647739.4252,"Dipterocarpus humeratus","Dhum",50,70,67.898
"9IDhum03",604593.5483,647709.8844,"Dipterocarpus humeratus","Dhum",50,75,75.104
"9IDhum04",604418.3268,647661.6818,"Dipterocarpus humeratus","Dhum",50,80,68.703
"9JDhum1",604663.5165,647796.6051,"Dipterocarpus humeratus","Dhum",50,53,69.44701
"9JDkun1",604639.7765,647647.3135,"Dipterocarpus humeratus","Dhum",50,45.5,68.964
"9LDHUM1",605006.9582,647658.9886,"Dipterocarpus humeratus","Dhum",50,120,76.51701
"9LDHUM2",605167.4665,647674.001,"Dipterocarpus humeratus","Dhum",50,38.6,68.651
"9MDhum1",605340.8949,647689.0356,"Dipterocarpus humeratus","Dhum",50,81,90.443
"9MDhum2",605211.686,647712.7707,"Dipterocarpus humeratus","Dhum",50,120,90.968
"9NDhum1",605394.4242,647676.2282,"Dipterocarpus humeratus","Dhum",50,69.4,74.784
"9NDhum2",605508.808,647685.6354,"Dipterocarpus humeratus","Dhum",50,53.2,91.758
"9NDhum3",605484.6493,647790.6235,"Dipterocarpus humeratus","Dhum",50,100,77.121
"9ODhum1",605678.3774,647802.0085,"Dipterocarpus humeratus","Dhum",50,56.9,84.329
"10JDker1",604710.1626,647492.6526,"Dipterocarpus kerrii","Dker",40,86,73.57
"10KDker1",604874.3301,647524.2538,"Dipterocarpus kerrii","Dker",40,56,77.347
"10KDker2",604950.0455,647485.6867,"Dipterocarpus kerrii","Dker",40,90,80.43201
"10KDker3",604876.1168,647561.109,"Dipterocarpus kerrii","Dker",40,130,81.05901
"10KDker4",604883.4281,647597.9737,"Dipterocarpus kerrii","Dker",40,80,74.176
"10KDker5",604861.3384,647566.6119,"Dipterocarpus kerrii","Dker",40,75,77.813
"10LDKER1",605012.8301,647459.9962,"Dipterocarpus kerrii","Dker",40,93,75.399
"10LDKER10",605043.9926,647579.8187,"Dipterocarpus kerrii","Dker",40,45,82.444
"10LDKER11",605018.1945,647561.349,"Dipterocarpus kerrii","Dker",40,55,76.58501
"10LDKER12",605019.978,647600.0469,"Dipterocarpus kerrii","Dker",40,52.3,79.04201
"10LDKER2",605038.703,647434.2432,"Dipterocarpus kerrii","Dker",40,118.4,86.661
"10LDKER3",605108.6666,647530.1775,"Dipterocarpus kerrii","Dker",40,122,85.814
"10LDKER4",605117.8889,647530.1931,"Dipterocarpus kerrii","Dker",40,65.8,88.992
"10LDKER5",605123.3996,647544.9433,"Dipterocarpus kerrii","Dker",40,70.2,87.73
"10LDKER6",605110.4296,647574.4032,"Dipterocarpus kerrii","Dker",40,57.5,85.456
"10LDKER7",605156.5698,647570.7961,"Dipterocarpus kerrii","Dker",40,56.1,85.941
"10LDKER8",605158.4219,647568.9566,"Dipterocarpus kerrii","Dker",40,80,85.04401
"10LDKER9",605058.7492,647587.2142,"Dipterocarpus kerrii","Dker",40,81.6,87.943
"10MDker1",605270.8726,647628.1106,"Dipterocarpus kerrii","Dker",40,52,87.076
"11HDKER1",604260.2084,647324.2185,"Dipterocarpus kerrii","Dker",40,45.8,84.47401
"11HDKER2",604256.5402,647313.1567,"Dipterocarpus kerrii","Dker",40,76.2,85.954
"11JDKER1",604608.9885,647304.5357,"Dipterocarpus kerrii","Dker",40,39.2,80.456
"11JDKER10",604760.2536,647332.4297,"Dipterocarpus kerrii","Dker",40,102.5,70.042
"11JDKER11",604747.3737,647308.4539,"Dipterocarpus kerrii","Dker",40,70,76.787
"11JDKER12",604738.1699,647297.3828,"Dipterocarpus kerrii","Dker",40,75,78.061
"11JDKER13",604749.2506,647291.8736,"Dipterocarpus kerrii","Dker",40,65,83.385
"11JDKER14",604716.0552,647280.762,"Dipterocarpus kerrii","Dker",40,45.5,79.288
"11JDKER15",604704.8846,647339.7067,"Dipterocarpus kerrii","Dker",40,82.4,75.27901
"11JDKER16",604723.3201,647345.2656,"Dipterocarpus kerrii","Dker",40,49,80.36301
"11JDKER17",604691.8154,647428.1301,"Dipterocarpus kerrii","Dker",40,73,77.024
"11JDKER18",604793.2594,647455.9403,"Dipterocarpus kerrii","Dker",40,72,71.401
"11JDKER2",604623.728,647315.6162,"Dipterocarpus kerrii","Dker",40,57,76.96001
